OpenFork Discoveries — 2026-08-09
共 300 个仓库（每日上限 300）
条件: 主流语言 · Star 1-20 · 90 天内更新 · 含 README 与许可证 · 非 fork · 非空仓库

151. gmaynez/debugssy | AI debugger for VS Code, Cursor, Windsurf | TypeScript | 20 stars | Apache-2.0 | https://github.com/gmaynez/debugssy
152. kainonly/litho | This project is a utility library that deeply encapsulates ng-zorro-antd - based UI components and back-end interfaces, simplifying integration, reducing code redundancy, and boosting development efficiency. | TypeScript | 20 stars | BSD-3-Clause | https://github.com/kainonly/litho
153. arkemis-labs/puedo | ¿puedo? - Tiny JS Access Control | TypeScript | 20 stars | MIT | https://github.com/arkemis-labs/puedo
154. thib3113/vban | Implement the VBAN protocol in node.js | TypeScript | 20 stars | MIT | https://github.com/thib3113/vban
155. OneSignal/onesignal-vue3 | OneSignal makes engaging customers simple and is the fastest, most reliable service to send push notifications, in-app messages, SMS, and emails. This plugin makes it easy to integrate your Vue 3 app with OneSignal. https://onesignal.com | TypeScript | 20 stars | NOASSERTION | https://github.com/OneSignal/onesignal-vue3
156. shaharia-lab/mcp-frontend | Frontend for MCP (Model Context Protocol) Kit for Go - A Complete MCP solutions for ready to use | TypeScript | 20 stars | MIT | https://github.com/shaharia-lab/mcp-frontend
157. RADAR-base/RADAR-Questionnaire | Questionnaire mobile application (Active App) for RADAR-base | TypeScript | 20 stars | Apache-2.0 | https://github.com/RADAR-base/RADAR-Questionnaire
158. axa-ch/react-polymorphic-types | Zero-runtime polymorphic component definitions for React | TypeScript | 20 stars | MIT | https://github.com/axa-ch/react-polymorphic-types
159. naeem5877/vibedownloader-desktop | Premium Desktop YouTube Downloader with High-Quality Video & Audio Downloads for Windows, macOS, and Linux | TypeScript | 20 stars | NOASSERTION | https://github.com/naeem5877/vibedownloader-desktop
160. lapic-ufjf/searchat-behavior-api | A standardized framework for capturing authentic human behavior in search and AI-chat experiments. | TypeScript | 20 stars | MIT | https://github.com/lapic-ufjf/searchat-behavior-api
161. SECTL/SecScore | 一个简单易用，优雅美观的班级个人积分管理软件。 | TypeScript | 20 stars | GPL-3.0 | https://github.com/SECTL/SecScore
162. morganstanley/ts-mocking-bird | A fully type safe mocking, call verification and import replacement library for jasmine and jest | TypeScript | 20 stars | Apache-2.0 | https://github.com/morganstanley/ts-mocking-bird
163. neopostmodern/structure | Structure is a knowledge management tool | TypeScript | 20 stars | AGPL-3.0 | https://github.com/neopostmodern/structure
164. titaniumnetwork-dev/Oxide | The official site for TitaniumNetwork, an organization dedicated to providing services related to bypassing internet censorship. Made with NextJS. | TypeScript | 20 stars | AGPL-3.0 | https://github.com/titaniumnetwork-dev/Oxide
165. runwayml/sdk-node |  | TypeScript | 20 stars | Apache-2.0 | https://github.com/runwayml/sdk-node
166. TIPS-SA/facturacionelectronicapy-setapi | Módulo NodeJS encargado de enviar el Documento electrónico a la SET | TypeScript | 20 stars | MIT | https://github.com/TIPS-SA/facturacionelectronicapy-setapi
167. 2786886095/novelai-image-desktop |  | TypeScript | 20 stars | MIT | https://github.com/2786886095/novelai-image-desktop
168. scriptex/react-round-carousel | An infinitely scrollable 3D carousel component for React | TypeScript | 20 stars | MIT | https://github.com/scriptex/react-round-carousel
169. fasenderos/bitify | Open Source Trading Platform for building a Blockchain/FinTech cryptocurrency exchange in NodeJS | TypeScript | 20 stars | Apache-2.0 | https://github.com/fasenderos/bitify
170. MarkusSprunck/ethereum-event-scan | Ethereum event explorer for smart contracts | TypeScript | 20 stars | MIT | https://github.com/MarkusSprunck/ethereum-event-scan
171. rff255/GenesisCA | Free online IDE for code-free Modeling and Simulation of Cellular Automata (CA) and Agents - 2D/3D | TypeScript | 20 stars | GPL-3.0 | https://github.com/rff255/GenesisCA
172. mintydev789/RecordRanks | The premium platform for sports event management and rankings. Built for organisations and communities that need full control over their results, full record tracking and the tools to propel their sport forward. | TypeScript | 20 stars | AGPL-3.0 | https://github.com/mintydev789/RecordRanks
173. lifeparticle/SelectStar | ⭐️ Compare GitHub Repositories Based on the Number of Stars and Other Relevant Parameters | TypeScript | 20 stars | MIT | https://github.com/lifeparticle/SelectStar
174. hermesloom/theglobalburn | The operating system for the Burning Man culture. | TypeScript | 20 stars | GPL-3.0 | https://github.com/hermesloom/theglobalburn
175. exdst/jss-astro-public | Sitecore JavaScript Software Development Kit for Astro | TypeScript | 20 stars | Apache-2.0 | https://github.com/exdst/jss-astro-public
176. shehza-d/portfolio | Passion Project (Please don't copy design) | TypeScript | 20 stars | GPL-3.0 | https://github.com/shehza-d/portfolio
177. ProfessioneIT/lsp-mcp-server | An MCP (Model Context Protocol) server that bridges Claude Code to Language Server Protocol (LSP) servers, enabling semantic code intelligence capabilities. | TypeScript | 20 stars | MIT | https://github.com/ProfessioneIT/lsp-mcp-server
178. vikiboss/v50 | 🍿️ 【持续更新中】一系列高质量 KFC 疯狂星期四文案，已收录 400+ 条，欢迎 PR 贡献 | TypeScript | 20 stars | MIT | https://github.com/vikiboss/v50
179. littlesera/LSCG |  | TypeScript | 20 stars | GPL-3.0 | https://github.com/littlesera/LSCG
180. zitadel/react-auth | Official Zitadel auth integration for React. | TypeScript | 20 stars | NOASSERTION | https://github.com/zitadel/react-auth
181. jatorre/hacienda-cli | CLI para interactuar con la sede electrónica de la AEAT. Sube/descarga declaraciones IRPF en formato XML oficial. | TypeScript | 20 stars | MIT | https://github.com/jatorre/hacienda-cli
182. samuelweckstrom/react-dvd-screensaver | DVD-era nostalgia in React. | TypeScript | 20 stars | MIT | https://github.com/samuelweckstrom/react-dvd-screensaver
183. afterclass-io/afterclass.io | AfterClass supports more than 40,000 students each semester in selecting the ideal modules for their academic path | TypeScript | 20 stars | MIT | https://github.com/afterclass-io/afterclass.io
184. hoainho/react-debugger-extension | React debugging in Chrome DevTools: a 5-view panel (Dashboard/Profiler/State/Effects/Settings) with render+memory profiling, issue detectors, a Redux inspector, AI analysis, and an MCP server for coding agents. | TypeScript | 20 stars | MIT | https://github.com/hoainho/react-debugger-extension
185. PrintStreamApp/printstream | Self-hosted printer and file manager for Bambu Lab printers: mobile-friendly PWA with live status, shared library, slicing, and a plugin system | TypeScript | 20 stars | NOASSERTION | https://github.com/PrintStreamApp/printstream
186. IRISX-AI/IRIS-Mini | IRIS Mini ⚡ — The agentic CLI heartbeat. Scaffolds code 🏗️, commands the local filesystem 📂, and automates your developer workflow directly from the terminal 🚀. Pure execution, zero friction, local-first intelligence 🧠💻. | TypeScript | 20 stars | NOASSERTION | https://github.com/IRISX-AI/IRIS-Mini
187. jentic/jentic-arazzo-tools | Jentic Arazzo Tools | TypeScript | 20 stars | Apache-2.0 | https://github.com/jentic/jentic-arazzo-tools
188. sogrim/technion-sogrim | Get your degree status in the best possible way 🤓 | TypeScript | 20 stars | MIT | https://github.com/sogrim/technion-sogrim
189. Dyse-Sofqi/MDRazor |  | TypeScript | 20 stars | 0BSD | https://github.com/Dyse-Sofqi/MDRazor
190. sajidnagari/beats | Modern landing page application built with Next.js. | TypeScript | 20 stars | MIT | https://github.com/sajidnagari/beats
191. alexcarpenter/resilient-ui | Resources for building resilient user interfaces. | TypeScript | 20 stars | MIT | https://github.com/alexcarpenter/resilient-ui
192. foxundermoon/feishu-action | feishu custom bot action | TypeScript | 20 stars | MIT | https://github.com/foxundermoon/feishu-action
193. sxzz/tsdown-templates | Collection of tsdown templates | TypeScript | 20 stars | MIT | https://github.com/sxzz/tsdown-templates
194. raslan/throwaway | An identity generator for testers and privacy enthusiasts. https://throwaway.raslan.dev | TypeScript | 20 stars | MIT | https://github.com/raslan/throwaway
195. ThreeHats/foundryvtt-rest-api | A Foundry VTT module that provides a general purpose REST API through a WebSocket relay | TypeScript | 20 stars | MIT | https://github.com/ThreeHats/foundryvtt-rest-api
196. hazuki-keatsu/xuexitong-ppt-downloader | 超星学习通 PPT 下载工具。 | TypeScript | 20 stars | MIT | https://github.com/hazuki-keatsu/xuexitong-ppt-downloader
197. eraycoskunai/Termspire |  A command tower for your terminals and AI coding agents — run Claude Code, Codex, and any shell in a resizable grid with Mission Control, session replay, git-aware diffs, and crash-loop protection. | TypeScript | 20 stars | MIT | https://github.com/eraycoskunai/Termspire
198. arikusi/nakkas | MCP server that turns AI into an SVG artist | TypeScript | 20 stars | MIT | https://github.com/arikusi/nakkas
199. zimonitrome/convolution-shape-calculator | Visualization and calculator for input & output for deep neural networks. | TypeScript | 20 stars | MIT | https://github.com/zimonitrome/convolution-shape-calculator
200. DevCycleHQ/cli | DevCycle - CLI | TypeScript | 20 stars | MIT | https://github.com/DevCycleHQ/cli
201. CodeForPhilly/balancer-main | Code For Philly Balancer Project (https://codeforphilly.org/projects/balancer) | TypeScript | 20 stars | AGPL-3.0 | https://github.com/CodeForPhilly/balancer-main
202. MaheshKok/IntelliGit | IntelliGit brings the best Git workflows from PyCharm, VS Code, and Visual Studio into one focused VS Code experience: commit panel, branch graph, shelf/stash workflow, branch management, and merge tooling. | TypeScript | 20 stars | MIT | https://github.com/MaheshKok/IntelliGit
203. arjunrajlaboratory/NimbusImage | UPenn ? | TypeScript | 20 stars | Apache-2.0 | https://github.com/arjunrajlaboratory/NimbusImage
204. habasefa/react-native-ajora | The most complete AI agent UI for React Native | TypeScript | 20 stars | MIT | https://github.com/habasefa/react-native-ajora
205. jmjuanes/folio | 📜 A minimal whiteboard for sketching, annotating and prototyping | TypeScript | 20 stars | MIT | https://github.com/jmjuanes/folio
206. nandkapadia/streamlit-lightweight-charts-pro | 🚀 Professional financial charting library for Streamlit - Built on TradingView's lightweight-charts with fluent API, trade visualization, and advanced annotations | TypeScript | 20 stars | MIT | https://github.com/nandkapadia/streamlit-lightweight-charts-pro
207. catppuccin/pantone | 🌈 Soothing pastel colors for Pantone | TypeScript | 20 stars | MIT | https://github.com/catppuccin/pantone
208. tathyagarg/loves.rs | Free subdomains on loves.rs | TypeScript | 20 stars | AGPL-3.0 | https://github.com/tathyagarg/loves.rs
209. Gabriel-Pereira1788/DayOne | DayOne is a mobile application designed to help users build and maintain daily habits through a streak-based tracking system. The app focuses on simplicity and motivation, making it easy for users to track their progress and maintain consistency in their daily routines. | TypeScript | 20 stars | MIT | https://github.com/Gabriel-Pereira1788/DayOne
210. nestjs/enterprise.nestjs.com | The official website https://enterprise.nestjs.com 🌁 | TypeScript | 20 stars | MIT | https://github.com/nestjs/enterprise.nestjs.com
211. node-red-contrib/node-red-contrib-renault-ze | node-red extension to fetch the status from your renault connected car | TypeScript | 20 stars | Apache-2.0 | https://github.com/node-red-contrib/node-red-contrib-renault-ze
212. jmlee337/replay-manager-for-slippi | Replay Reporter for Slippi | TypeScript | 20 stars | MIT | https://github.com/jmlee337/replay-manager-for-slippi
213. hypermemory-ai/hypermemory-sdk | SDK for developing apps on top of Hypermemory | TypeScript | 20 stars | MIT | https://github.com/hypermemory-ai/hypermemory-sdk
214. erickoledadevrel/packs | Coda Packs I've created. | TypeScript | 20 stars | MIT | https://github.com/erickoledadevrel/packs
215. roboco-io/plugins | Claude Code 플러그인 모음 - Skills, Commands, Agents, Hooks | TypeScript | 20 stars | MIT | https://github.com/roboco-io/plugins
216. dexxiez/shadcn-hsl-preview | shadcn HSL Preview extension for Visual Studio Code | TypeScript | 20 stars | MIT | https://github.com/dexxiez/shadcn-hsl-preview
217. shawnbure/elm-chat | Open-source, account-free, end-to-end encrypted chat rooms that self-destruct, with single-use invites and no persisted server-side transcript. | TypeScript | 20 stars | AGPL-3.0 | https://github.com/shawnbure/elm-chat
218. salesforcecli/plugin-packaging |  | TypeScript | 20 stars | Apache-2.0 | https://github.com/salesforcecli/plugin-packaging
219. rclone/rclone-web | A web interface for rclone | TypeScript | 20 stars | MIT | https://github.com/rclone/rclone-web
220. AquatikJustice/SuperCargo |  | TypeScript | 20 stars | MIT | https://github.com/AquatikJustice/SuperCargo
221. signalapp/node-sqlcipher | A fast N-API-based Node.js addon wrapping sqlcipher and FTS5 segmenting APIs. | TypeScript | 20 stars | AGPL-3.0 | https://github.com/signalapp/node-sqlcipher
222. HarryDulaney/pfolie | Open-source investment portfolio manager with beautiful analytics dashboards, charting, and asset tracking. | TypeScript | 20 stars | NOASSERTION | https://github.com/HarryDulaney/pfolie
223. wangweiwei/auto-cr | auto-cr: a lightning-fast SWC-powered code review toolkit—CLI + extensible rule SDK—to surface risky JS/TS changes before merge. | TypeScript | 20 stars | MIT | https://github.com/wangweiwei/auto-cr
224. stoplightio/http-spec | Utilities to normalize OpenAPI v2 and v3 objects for the Stoplight ecosystem. | TypeScript | 20 stars | Apache-2.0 | https://github.com/stoplightio/http-spec
225. clockor2/clockor2 | Inferring global and local strict molecular clocks using root-to-tip regression | TypeScript | 20 stars | GPL-3.0 | https://github.com/clockor2/clockor2
226. Ayokanmi-Adejola/Ecommerce-Platform | A comprehensive, dynamically scalable, and globally accessible full-stack e-commerce application, meticulously engineered to provide a seamless and personalized shopping experience, featuring robust user authentication protocols for secure access. | TypeScript | 20 stars | MIT | https://github.com/Ayokanmi-Adejola/Ecommerce-Platform
227. fum4/openkit | The platform for your agents. | TypeScript | 20 stars | MIT | https://github.com/fum4/openkit
228. HA7CH/job-pro | Query Chinese big-tech campus recruiting from your terminal. Tencent live, more coming. | TypeScript | 20 stars | MIT | https://github.com/HA7CH/job-pro
229. ChrisRomp/copilot-bridge | Bridge GitHub Copilot CLI to messaging platforms (Mattermost, Slack, etc.) | TypeScript | 20 stars | MIT | https://github.com/ChrisRomp/copilot-bridge
230. Jeba-Jebarsan/insideai | Watch a real AI model think - live 3D visualization of a transformer's actual forward pass: tokens, embeddings, attention, neurons, sampling | TypeScript | 20 stars | MIT | https://github.com/Jeba-Jebarsan/insideai
231. posva/clipboard-text | Simple and small copy-text-to-the-clipboard-utility with IE11 support | TypeScript | 20 stars | NOASSERTION | https://github.com/posva/clipboard-text
232. MoonBottle/siyuan-plugin-bullet-journal |  | TypeScript | 20 stars | AGPL-3.0 | https://github.com/MoonBottle/siyuan-plugin-bullet-journal
233. embeddable-hq/remarkable-ui | Remarkable UI is an open-source library of beautiful analytics components – charts, dropdowns, tables, and more. | TypeScript | 20 stars | MIT | https://github.com/embeddable-hq/remarkable-ui
234. corona-school/backend | The backend of Lern-Fair – where the magic happens... ✨ | TypeScript | 20 stars | MIT | https://github.com/corona-school/backend
235. Walrus-Computing/piper-draw | Interactively draw pipe diagrams for lattice surgery. | TypeScript | 20 stars | Apache-2.0 | https://github.com/Walrus-Computing/piper-draw
236. millionco/openstory | Storybook for Agents | TypeScript | 20 stars | MIT | https://github.com/millionco/openstory
237. percheniy/office-for-claude-agents | Real-time agent visualization in pixel office for Claude CLI and Claude macOS app with basic Codex support  /// Real time визуализация ИИ агентов в виде пиксельного офиса для Claude CLI и Claude macOS app с базовой поддержкой Codex.  | TypeScript | 20 stars | NOASSERTION | https://github.com/percheniy/office-for-claude-agents
238. mtbun/storeshots-mcp | Store-ready App Store & Google Play screenshots from any MCP client. Device frames, benefit-driven headlines, exact store dimensions. No API keys. | TypeScript | 20 stars | MIT | https://github.com/mtbun/storeshots-mcp
239. ceilaolabs/obsidian-s3-sync-and-backup | Vault synchronization and scheduled backups across devices using S3-compatible storage (AWS S3, Cloudflare R2, RustFS, etc.) with optional end-to-end encryption. | TypeScript | 20 stars | MIT | https://github.com/ceilaolabs/obsidian-s3-sync-and-backup
240. pkyanam/trifecta | Trifecta is a cross-platform coding agent platform. It consists of a desktop server that runs AI coding agents, plus native mobile clients for iOS and Android that let you chat with your agent, review changes, and manage your development workflow from anywhere. | TypeScript | 20 stars | Apache-2.0 | https://github.com/pkyanam/trifecta
241. YangAoTeng/modbus-studio |  | TypeScript | 20 stars | MIT | https://github.com/YangAoTeng/modbus-studio
242. freifunk/meshviewer | Visualization for Freifunk open mesh network nodes | TypeScript | 20 stars | AGPL-3.0 | https://github.com/freifunk/meshviewer
243. Alexi5000/ClawKeeper | Governed Claude agent control plane: deterministic policy engine runs before every LLM call, $0 default autonomous spend, database-enforced immutable audit log. 147 passing tests. MIT. | TypeScript | 20 stars | MIT | https://github.com/Alexi5000/ClawKeeper
244. adrielp/ai-engineering-harness | Provides a harness for various different AI agent for harness context engineering | TypeScript | 20 stars | Apache-2.0 | https://github.com/adrielp/ai-engineering-harness
245. botmem/botmem | Personal memory RAG system - ingest, search, and query across all your communications | TypeScript | 20 stars | AGPL-3.0 | https://github.com/botmem/botmem
246. joeyism/opencode-multiplexer-ts | an OpenCode MultiPlexer, to allow seamless switching between parallel running session, both existing and new | TypeScript | 20 stars | Apache-2.0 | https://github.com/joeyism/opencode-multiplexer-ts
247. BalajSaleem/criterion | Quran based intelligence | TypeScript | 20 stars | NOASSERTION | https://github.com/BalajSaleem/criterion
248. javadSharifi/persian-number-input | React Persian Number Input Component | TypeScript | 20 stars | MIT | https://github.com/javadSharifi/persian-number-input
249. CRJFisher/ariadne | 🧵 Follow the thread through your codebase - find definitions, track references, and build call graphs with tree-sitter | TypeScript | 20 stars | MIT | https://github.com/CRJFisher/ariadne
250. plone/nick | Nearly Headless CMS | TypeScript | 20 stars | MIT | https://github.com/plone/nick
251. rciam/keycloak-group-management | A Keycloak extension for advanced group management  | TypeScript | 20 stars | Apache-2.0 | https://github.com/rciam/keycloak-group-management
252. brilliantnz/flickernaut | Flickernaut is a GNOME extension that adds custom entry to Nautilus context menu for your installed dev tools, IDEs, and custom apps. | TypeScript | 20 stars | GPL-3.0 | https://github.com/brilliantnz/flickernaut
253. JaydenCJ/grok-build-desktop | Grok Build Desktop — a native desktop client for the official Grok Build CLI. Claude-Desktop-style coding UI: non-blocking streaming, conversations, MCP + Skills hub, prompt library. Tauri 2 + React 19 + Rust. | TypeScript | 20 stars | NOASSERTION | https://github.com/JaydenCJ/grok-build-desktop
254. ctrf-io/cypress-ctrf-json-reporter | A Cypress JSON test results reporter that follows the CTRF schema | TypeScript | 20 stars | MIT | https://github.com/ctrf-io/cypress-ctrf-json-reporter
255. kkd927/kmux | Terminal workspace for running parallel AI coding agents (Claude Code, Codex CLI, Antigravity CLI) on macOS and Linux. Features multi-session resume, API usage dashboards, and automated git worktrees. | TypeScript | 20 stars | MIT | https://github.com/kkd927/kmux
256. LimLLL/codex-webui |  | TypeScript | 20 stars | AGPL-3.0 | https://github.com/LimLLL/codex-webui
257. kinde-oss/kinde-react-native-sdk-0-7x |  Kinde React Native SDK for authentication for 0.7x | TypeScript | 20 stars | MIT | https://github.com/kinde-oss/kinde-react-native-sdk-0-7x
258. DUBSOpenHub/dark-factory | 🏭 Agentic dark factory for AI building with sealed-envelope testing | TypeScript | 20 stars | MIT | https://github.com/DUBSOpenHub/dark-factory
259. opencanvasai/OpenCanvas | Open-source alternative to Higgsfield, weavy & Comfy UI | TypeScript | 20 stars | MIT | https://github.com/opencanvasai/OpenCanvas
260. gnt-ai/gnt | Checks every AI agent action against your company's real rules before it runs. Git-native, PR-reviewed. | TypeScript | 20 stars | Apache-2.0 | https://github.com/gnt-ai/gnt
261. RonkTsang/gemini-chat-extension | Transform your Gemini experience with powerful tools designed to boost your productivity | TypeScript | 20 stars | MIT | https://github.com/RonkTsang/gemini-chat-extension
262. mullionlabs/mullion-ts | Type-safe LLM context management for TypeScript | TypeScript | 20 stars | MIT | https://github.com/mullionlabs/mullion-ts
263. fivestones/family-organizer | An organizer for our family, meant to be both an app and a dashboard | TypeScript | 20 stars | MIT | https://github.com/fivestones/family-organizer
264. takashito/linode-mcp-server | A Model Context Protocol (MCP) server that enables AI assistants like Claude to interact with your Linode Cloud Platform environment. | TypeScript | 20 stars | MIT | https://github.com/takashito/linode-mcp-server
265. vikejs/vike-photon | 🔨 Vike ❤️ Photon | TypeScript | 20 stars | MIT | https://github.com/vikejs/vike-photon
266. armanayvazyan/allure-testops-mcp | MCP Server for Allure TestOps | TypeScript | 20 stars | MIT | https://github.com/armanayvazyan/allure-testops-mcp
267. VonHeikemen/learn-nvim |  | TypeScript | 20 stars | CC-BY-SA-4.0 | https://github.com/VonHeikemen/learn-nvim
268. ThePlator/NPMChat | NPMChat is an open source, real-time chat platform for developers and teams. Built with the MENN stack (MongoDB, Express, Next.js, Node.js), it features collaborative code editing, live interview mode, file sharing, code execution, and more—all in a beautiful, modern UI. Perfect for learning, collaboration, and building together. | TypeScript | 20 stars | MIT | https://github.com/ThePlator/NPMChat
269. tavily-ai/tavily-n8n-node | A node for n8n that integrates the Tavily API, enabling powerful web search and content extraction within your no-code automation workflows. | TypeScript | 20 stars | MIT | https://github.com/tavily-ai/tavily-n8n-node
270. mczub/wtfdig | Where the F Do I Go? | TypeScript | 20 stars | MIT | https://github.com/mczub/wtfdig
271. stefanhoelzl/codehydra | Multi-Workspace IDE for Parallel AI Agent Development | TypeScript | 20 stars | MIT | https://github.com/stefanhoelzl/codehydra
272. Tommy131/OwO-FlightAssistant | A Flight Assistant for MSFS 2020/2024、X-Plane 11/12。一款用于MSFS 2020/2024、XPlane 11/12的全能模拟飞行助手。 | TypeScript | 20 stars | NOASSERTION | https://github.com/Tommy131/OwO-FlightAssistant
273. preligens-lab/textnoisr | Adding random noise to a text dataset, and controlling very accurately the quality of the result  | Python | 20 stars | BSD-2-Clause | https://github.com/preligens-lab/textnoisr
274. ciena/ciena.saos10 | Ansible Collection for SAOS 10 devices | Python | 20 stars | Apache-2.0 | https://github.com/ciena/ciena.saos10
275. djsawicko/LV1-SG-Revive | Utility to add Local devices (SoundGrid Connect) to eMotion LV1 Sessions, for which support was dropped in V15. | Python | 20 stars | MIT | https://github.com/djsawicko/LV1-SG-Revive
276. cicese-biocom/esm-AxP-GDL |  | Python | 20 stars | MIT | https://github.com/cicese-biocom/esm-AxP-GDL
277. uktrade/stream-zip | Python function to construct a ZIP archive on the fly | Python | 20 stars | MIT | https://github.com/uktrade/stream-zip
278. buckai-observatory/geoai-datacubes | Acquisition, harmonization, and pre-processing of AI-ready multimodal satellite data cubes.  | Python | 20 stars | MIT | https://github.com/buckai-observatory/geoai-datacubes
279. matbo87/snes9x_3ds-assets | assets for snes9x_3ds emulator | Python | 20 stars | MIT | https://github.com/matbo87/snes9x_3ds-assets
280. Slyss42/Dracoon | Dracoon est un gestionnaire de fenêtre pour Dofus Rétro.  Il intègre le tri des fenêtres, le bind de raccourcis et un auto-focus. | Python | 20 stars | MIT | https://github.com/Slyss42/Dracoon
281. KyleJamesWalker/pr-changes-matrix-builder | A Github Action that will output a variable to be used in a matrix strategy job based on a PR's changes | Python | 20 stars | MIT | https://github.com/KyleJamesWalker/pr-changes-matrix-builder
282. HDM-soft/rocketdoo | Odoo Development Framework | Python | 20 stars | NOASSERTION | https://github.com/HDM-soft/rocketdoo
283. matthiasprobst/h5RDMtoolbox | Supporting a FAIR Research Data lifecycle using Python and HDF5. | Python | 20 stars | MIT | https://github.com/matthiasprobst/h5RDMtoolbox
284. robustonian/ai-pixel-art-converter |  | Python | 20 stars | MIT | https://github.com/robustonian/ai-pixel-art-converter
285. CommonRoad/commonroad-autoware-interface | A planning interface based on CommonRoad which integrates into the Autoware.Universe software stack | Python | 20 stars | BSD-3-Clause | https://github.com/CommonRoad/commonroad-autoware-interface
286. zhaoxi120/deepkoala | An ultra-fast and accurate tool for KEGG Orthology (KO) assignment, powered by deep learning. | Python | 20 stars | MIT | https://github.com/zhaoxi120/deepkoala
287. sharpa-robotics/sharpa-urdf-usd-xml | Assets for sharpa hardware | Python | 20 stars | NOASSERTION | https://github.com/sharpa-robotics/sharpa-urdf-usd-xml
288. gcve-eu/gcve | A Python client for the Global CVE Allocation System. | Python | 20 stars | GPL-3.0 | https://github.com/gcve-eu/gcve
289. nikhilprasanth/Auris | Offline audiobook reader for EPUB, PDF, and TXT with local OmniVoice TTS, character voices, and synced highlighting. | Python | 20 stars | MIT | https://github.com/nikhilprasanth/Auris
290. Zevenue/headless-gtm | Headless GTM: the full outbound chain as Claude Code and Codex skills on raw vendor APIs. | Python | 20 stars | MIT | https://github.com/Zevenue/headless-gtm
291. scottmclesly/Scottina | The 10% interface for bench diagnostics. A pocket-sized Pi 5 front panel bridging the gap between headless and full GUIs. Autodetects your daily tools (CAN, I2C, LAN, Signal-K) and strips away 90% of the UI clutter to put vital controls and data at your fingertips.Screen link: | Python | 20 stars | MIT | https://github.com/scottmclesly/Scottina
292. pkumelon/MOD-DiT | [ICML 2026] Mixture of Distributions Matters: Dynamic Sparse Attention for Efficient Video Diffusion Transformers | Python | 20 stars | MIT | https://github.com/pkumelon/MOD-DiT
293. 0xideas/sequifier |  | Python | 20 stars | Apache-2.0 | https://github.com/0xideas/sequifier
294. cfe-lab/MiCall | Pipeline for processing FASTQ data from an Illumina MiSeq to genotype human RNA viruses like HIV and hepatitis C | Python | 20 stars | AGPL-3.0 | https://github.com/cfe-lab/MiCall
295. cytomining/CytoTable | Harmonize high-content image analysis tool outputs for processing with Pycytominer and other Cytomining tools. | Python | 20 stars | BSD-3-Clause | https://github.com/cytomining/CytoTable
296. skipperro/pajgps-homeassistant | This integration allows you to use PAJ GPS devices (www.paj-gps.de) in Home Assistant. | Python | 20 stars | MIT | https://github.com/skipperro/pajgps-homeassistant
297. frappe/india-payroll | A Frappe HR extenstion app to simplify payroll and taxes according to indian rules and regulations | Python | 20 stars | GPL-3.0 | https://github.com/frappe/india-payroll
298. lucianmarin/pybench | Python benchmark tool inspired by Geekbench. | Python | 20 stars | NOASSERTION | https://github.com/lucianmarin/pybench
299. chrisberkhout/pricehist | A command-line tool for fetching and formatting historical price data, with support for multiple data sources and output formats. | Python | 20 stars | MIT | https://github.com/chrisberkhout/pricehist
300. AmiriHayes/explaining_attention_heads | "Explaining Attention with Program Synthesis" | Work to reproduce analyzing and replacing attention heads from MIT LINGO '25 Summer Research Program | Python | 20 stars | MIT | https://github.com/AmiriHayes/explaining_attention_heads
